Wall time,Step,Value
1659286309.260803,70656,-159.99176025390625
1659286322.767737,75264,-161.1110076904297
1659286432.842537,115200,-167.93043518066406
1659286528.151061,150528,-156.33236694335938
1659286798.3343914,248832,-152.24569702148438
1659286835.1865866,262656,-153.85830688476562
1659287102.0821857,357888,-156.37156677246094
1659287122.3597937,365568,-154.9736785888672
1659287212.1255069,397824,-150.04129028320312
1659287287.120551,425472,-133.23370361328125
1659287437.712937,479232,-136.1889190673828
1659287445.4618375,482304,-137.1285400390625
1659287480.0102606,494592,-144.26177978515625
1659287919.0855882,652800,-154.10182189941406
1659288085.5239959,712704,-145.37254333496094
1659288144.2152011,734208,-155.52679443359375
1659288408.4187212,829440,-140.1492462158203
1659288525.0190349,870912,-135.7873077392578
1659288593.0561705,895488,-135.6082763671875
1659288622.9861991,906240,-135.84878540039062
1659288822.57643,979968,-144.54017639160156
1659288876.1107926,999936,-137.7181396484375
1659288936.5014055,1021440,-137.80360412597656
1659288980.6752274,1036800,-134.30072021484375
1659289160.0198572,1102848,-128.09877014160156
1659289193.297895,1115136,-130.01034545898438
1659289395.0690885,1190400,-144.42393493652344
1659289450.5718038,1211904,-138.53150939941406
1659289524.381093,1238016,-133.59359741210938
1659289549.3433838,1247232,-136.7195587158203
1659289666.478052,1290240,-133.2324981689453
1659290123.0031877,1457664,-137.80780029296875
1659290233.7354045,1497600,-134.3464813232422
1659290377.219167,1549824,-119.5940170288086
1659290416.603669,1563648,-123.54081726074219
1659290621.308319,1638912,-119.05113220214844
1659290635.210024,1643520,-121.31021118164062
1659290794.8608427,1701888,-130.84304809570312
1659291113.7556295,1818624,-118.89421081542969
1659291454.7639868,1943040,-124.0189437866211
1659291684.4641154,2027520,-113.87928771972656
1659291696.1495094,2032128,-111.9941635131836
1659291755.3236752,2053632,-123.41126251220703
1659291773.615844,2059776,-113.8652114868164
1659291977.0683274,2133504,-92.32614135742188
1659292005.5869043,2144256,-84.36878204345703
1659292149.051953,2196480,-93.22207641601562
1659292193.888526,2211840,-96.1434097290039
1659292318.0131717,2257920,-95.2483901977539
1659292555.6671174,2345472,-84.89202880859375
1659292679.8395867,2390016,-96.9635238647461
1659292744.2163844,2414592,-87.6757583618164
1659292814.7969346,2439168,-104.50321960449219
1659293050.1222928,2525184,-92.71560668945312
1659293265.7467809,2603520,-95.47892761230469
1659293341.5789528,2631168,-77.23645782470703
1659293379.733391,2644992,-66.2542724609375
1659293438.7157092,2666496,-74.55953979492188
1659293446.6202333,2669568,-73.71453857421875
1659293463.3205428,2674176,-67.57386779785156
1659293657.313661,2741760,-77.51239013671875
1659293925.2093904,2838528,-83.2597885131836
1659293963.0684252,2852352,-81.57457733154297
1659294018.2160475,2872320,-78.97019958496094
1659294030.9395537,2876928,-81.68972778320312
1659294065.0006542,2889216,-82.192626953125
1659294239.2680879,2950656,-77.19071197509766
1659294310.5675936,2976768,-92.76143646240234
1659294367.7207127,2996736,-93.27454376220703
1659294599.5225344,3079680,-60.95152282714844
1659294746.864655,3133440,-58.607486724853516
1659294918.957252,3196416,-48.720760345458984
1659294999.127362,3225600,-61.134666442871094
1659295387.9019544,3365376,-60.602088928222656
1659295438.5054808,3383808,-57.74651336669922
1659295488.659962,3402240,-61.46296691894531
1659295572.771302,3432960,-73.5263900756836
1659295592.2272408,3440640,-67.58080291748047
1659295597.1524816,3442176,-68.02360534667969
1659295681.861049,3472896,-78.0252914428711
1659295702.3515923,3480576,-78.10284423828125
1659295895.4504805,3549696,-57.30353927612305
1659295944.5657215,3568128,-48.074703216552734
1659296097.913407,3621888,-45.721763610839844
1659296242.1376126,3675648,-70.5775375366211
1659296245.4736228,3677184,-70.5775375366211
1659296442.535159,3747840,-43.68826675415039
1659296513.7889173,3773952,-35.005069732666016
