Wall time,Step,Value
1658682100.1272473,13824,-123.43623352050781
1658682232.658978,33792,-138.48838806152344
1658682303.594857,43008,-136.8952178955078
1658682471.9136107,67584,-144.2937774658203
1658682496.0135834,70656,-145.6149139404297
1658682524.8688014,75264,-146.97401428222656
1658682620.5153205,87552,-153.9733428955078
1658682654.4801724,92160,-152.41893005371094
1658682817.5711432,115200,-153.96144104003906
1658682847.423978,119808,-153.6790008544922
1658683062.3088913,150528,-157.65591430664062
1658683141.627691,162816,-156.53262329101562
1658683188.0443368,168960,-152.60293579101562
1658683397.2479284,199680,-155.03265380859375
1658683529.3342385,219648,-160.94068908691406
1658683646.040491,236544,-161.45028686523438
1658683698.0219955,244224,-154.02035522460938
1658683735.8839025,248832,-150.87486267089844
1658683835.8164978,262656,-142.54713439941406
1658683943.84432,279552,-139.37220764160156
1658684002.7731051,287232,-134.72183227539062
1658684020.261688,290304,-132.70521545410156
1658684032.1108952,291840,-132.43881225585938
1658684077.944892,297984,-132.85353088378906
1658684160.209308,310272,-137.40830993652344
1658684266.031641,324096,-134.7807159423828
1658684326.0003793,331776,-147.08636474609375
1658684435.6693938,348672,-144.0821533203125
1658684491.8853104,357888,-150.13348388671875
1658684537.17395,365568,-141.46173095703125
1658684694.2088876,388608,-133.0635223388672
1658684765.4664571,397824,-132.15093994140625
1658684824.3192036,405504,-135.4584503173828
1658684901.330383,416256,-139.81903076171875
1658684941.4991155,422400,-141.5418243408203
1658684957.3956025,425472,-141.5279083251953
1658685155.3791687,454656,-128.9702606201172
1658685207.014671,462336,-129.4112091064453
1658685271.0544002,471552,-126.18403625488281
1658685329.584981,479232,-125.1727066040039
1658685354.6192834,482304,-126.03522491455078
1658685447.4408398,494592,-121.67416381835938
1658685589.5411484,513024,-120.39656066894531
1658685688.6933265,526848,-117.9476089477539
1658685776.5036812,539136,-121.83293914794922
1658685946.2037807,563712,-123.74700164794922
1658685993.392469,569856,-122.4686050415039
1658686098.2880476,585216,-122.4616928100586
1658686577.6273272,652800,-128.83639526367188
1658686590.5082242,654336,-131.55796813964844
1658686770.1504092,680448,-116.47969818115234
1658686794.4153142,683520,-114.38145446777344
1658686806.2835593,685056,-114.82925415039062
1658686843.0828483,689664,-112.12262725830078
1658687004.2159233,712704,-106.08050537109375
1658687033.1394072,717312,-100.69551849365234
1658687044.4717667,718848,-100.92610168457031
1658687157.0304358,734208,-102.65436553955078
1658687335.4783058,760320,-109.31697082519531
1658687351.912667,763392,-110.77549743652344
1658687550.5928216,792576,-104.71281433105469
1658687566.0029476,795648,-103.72953796386719
1658687601.6754138,800256,-103.47345733642578
1658687688.9697335,812544,-103.7295150756836
1658687753.4696932,821760,-98.5721206665039
1658687776.6358733,824832,-95.73291778564453
1658687811.7121153,829440,-95.78553771972656
1658687876.8188243,838656,-93.96717071533203
1658687935.474077,846336,-94.32415771484375
1658688039.413804,861696,-98.80451202392578
1658688103.5268848,870912,-105.18424987792969
1658688174.6105235,880128,-101.94055938720703
1658688207.0112693,886272,-103.58872985839844
1658688279.1430638,895488,-103.18157196044922
1658688302.8841088,898560,-106.88333892822266
1658688352.7461126,906240,-111.44523620605469
1658688365.6468022,907776,-112.39913177490234
1658688422.4695313,916992,-110.73664855957031
1658688522.8410761,930816,-116.74689483642578
1658688713.0518203,958464,-114.94224548339844
1658688737.80418,961536,-113.93907165527344
1658688872.5221918,979968,-110.74200439453125
1658688955.5377948,990720,-106.80464935302734
1658688966.891994,992256,-103.72224426269531
1658688991.8946838,995328,-103.10147094726562
1658689027.515414,999936,-98.15621185302734
1658689049.6277409,1003008,-97.5763931274414
1658689178.665504,1021440,-106.75794219970703
1658689204.9967353,1026048,-104.36487579345703
1658689246.8319848,1032192,-105.28783416748047
1658689282.4931614,1036800,-105.84457397460938
1658689309.8639512,1041408,-106.2358627319336
1658689358.7360244,1047552,-111.81951904296875
1658689370.0817337,1049088,-112.3302230834961
