Wall time,Step,Value
1658295956.3028708,800256,-149.8372802734375
1658295992.209777,812544,-153.9068603515625
1658296017.5428557,821760,-157.15182495117188
1658296026.3673282,824832,-157.934814453125
1658296039.5444567,829440,-162.52044677734375
1658296067.6750362,838656,-153.72360229492188
1658296091.1094987,846336,-153.2201690673828
1658296137.3965042,861696,-151.47630310058594
1658296163.29549,870912,-149.48931884765625
1658296191.2896783,880128,-147.65940856933594
1658296207.6653378,886272,-144.96763610839844
1658296235.344812,895488,-136.4826202392578
1658296243.6909385,898560,-135.10353088378906
1658296267.3456297,906240,-134.42042541503906
1658296272.0979717,907776,-134.43470764160156
1658296298.846472,916992,-138.95440673828125
1658296338.7266521,930816,-137.76113891601562
1658296421.5567908,958464,-143.01292419433594
1658296428.9366338,961536,-143.57041931152344
1658296485.6954386,979968,-144.96897888183594
1658296515.8036761,990720,-135.89405822753906
1658296519.4551647,992256,-135.89405822753906
1658296526.700454,995328,-134.4037628173828
1658296540.909578,999936,-127.7599105834961
1658296548.67331,1003008,-127.5144271850586
1658296604.1042144,1021440,-120.99310302734375
1658296618.3639638,1026048,-118.50617980957031
1658296634.5127826,1032192,-120.60818481445312
1658296649.935899,1036800,-121.1218032836914
1658296660.8792484,1041408,-122.3088150024414
1658296680.937525,1047552,-116.25942993164062
1658296702.896711,1055232,-117.9738540649414
1658296724.450514,1062912,-124.6184310913086
1658296843.2279084,1102848,-127.18812561035156
1658296861.8475392,1108992,-127.45648193359375
1658296879.8120327,1115136,-127.1297836303711
1658296883.4947753,1116672,-127.1297836303711
1658296914.3997588,1127424,-127.2960433959961
1658296954.2766767,1141248,-131.50534057617188
1658296972.5450826,1147392,-125.49893188476562
1658296991.1589723,1153536,-121.64776611328125
1658297014.5831833,1161216,-125.17636108398438
1658297032.2013173,1167360,-117.47108459472656
1658297072.9408634,1181184,-126.68685913085938
1658297089.1968458,1187328,-124.06436157226562
1658297093.7813494,1188864,-124.29136657714844
1658297099.0616653,1190400,-124.99334716796875
1658297109.0698202,1193472,-125.87757873535156
1658297112.7552958,1195008,-125.87757873535156
1658297139.9573998,1204224,-115.63717651367188
1658297164.254095,1211904,-109.44519805908203
1658297172.168438,1214976,-109.70069122314453
1658297195.248095,1222656,-105.1380386352539
1658297202.6138432,1225728,-105.48396301269531
1658297220.309198,1231872,-109.97579193115234
1658297238.2276354,1238016,-114.4554214477539
1658297260.893896,1245696,-112.39543914794922
1658297266.1484888,1247232,-116.19462585449219
1658297270.9131093,1248768,-113.70281982421875
1658297371.538617,1284096,-118.70281982421875
1658297391.0706904,1290240,-126.12959289550781
1658297541.4404557,1340928,-120.70724487304688
1658297564.0988958,1348608,-123.76669311523438
1658297574.1068726,1351680,-120.09703063964844
1658297601.6064916,1360896,-118.11270141601562
1658297634.8033497,1373184,-114.16320037841797
1658297663.4243784,1382400,-114.17692565917969
1658297680.2379737,1388544,-121.61587524414062
1658297713.0115106,1399296,-123.30818176269531
1658297721.4571836,1402368,-122.9402084350586
1658297748.5265198,1411584,-123.26524353027344
1658297757.2775004,1414656,-122.49675750732422
1658297817.7587528,1436160,-116.48856353759766
1658297821.446742,1437696,-116.48856353759766
1658297866.6773214,1453056,-113.67627716064453
1658297880.3672411,1457664,-117.46978759765625
1658297921.2301524,1471488,-113.75020599365234
1658297936.9218261,1477632,-109.309326171875
1658297955.8970802,1483776,-108.80221557617188
1658297996.979924,1497600,-108.9802017211914
1658298002.2674098,1499136,-108.18869018554688
1658298027.718252,1508352,-106.89136505126953
1658298033.5836549,1509888,-107.91983032226562
1658298054.4500272,1517568,-105.6308364868164
1658298110.0573375,1536000,-99.08300018310547
1658298136.9016435,1545216,-94.68281555175781
1658298151.688473,1549824,-93.6827163696289
1658298192.2553437,1563648,-99.06779479980469
1658298201.6392212,1568256,-97.88099670410156
1658298236.5733607,1580544,-91.24433898925781
1658298291.1333477,1598976,-102.38355255126953
1658298321.4852245,1609728,-98.01377868652344
1658298381.7214034,1629696,-99.09400177001953
1658298410.6521318,1638912,-92.59984588623047
1658298422.0841334,1643520,-90.73307800292969
1658298431.5576584,1646592,-89.1215591430664
1658298450.0566866,1652736,-87.80070495605469
1658298467.794083,1658880,-78.2455825805664
1658298476.8047974,1661952,-79.10397338867188
1658298500.1888783,1669632,-76.612060546875
1658298505.1169543,1671168,-75.62945556640625
1658298544.6935813,1684992,-70.26182556152344
1658298572.8077526,1694208,-65.3586196899414
1658298592.2936025,1700352,-61.410526275634766
1658298597.076444,1701888,-59.20331573486328
1658298644.4025917,1717248,-56.33822250366211
1658298667.1585453,1724928,-57.066932678222656
1658298726.552658,1746432,-54.7471923828125
1658298833.31282,1780224,-40.819244384765625
1658298836.997119,1781760,-40.819244384765625
1658298854.3644066,1787904,-36.53086471557617
1658298858.548044,1789440,-35.715354919433594
1658298862.758706,1790976,-35.336849212646484
1658298947.0756702,1818624,-29.095054626464844
1658299001.6814451,1837056,-14.23849105834961
1658299006.936528,1838592,-14.347006797790527
1658299033.7357678,1847808,-24.64051055908203
1658299064.419164,1858560,-22.173755645751953
1658299183.1082103,1898496,-13.074477195739746
1658299192.6171315,1901568,-13.547876358032227
1658299235.0482616,1916928,-19.418960571289062
1658299281.85281,1933824,-19.8298282623291
1658299296.654841,1938432,-12.810236930847168
1658299310.1034236,1943040,-14.92734146118164
1658299402.2617683,1973760,-24.99382781982422
1658299429.2407506,1982976,-25.31572914123535
1658299463.7795343,1993728,-20.498239517211914
1658299491.469662,2002944,-26.518875122070312
1658299538.7418768,2018304,-19.513168334960938
1658299567.5494707,2027520,-17.01003646850586
1658299580.242247,2032128,-15.433826446533203
1658299616.598762,2044416,-15.241430282592773
1658299631.0190163,2049024,-15.454919815063477
1658299643.1701605,2053632,-14.584511756896973
1658299658.6378562,2058240,-9.111638069152832
1658299663.5141478,2059776,-9.527030944824219
1658299743.8188958,2087424,-2.0421841144561768
1658299883.624125,2133504,0.1956975758075714
1658299896.81883,2138112,1.905798077583313
1658299900.399947,2139648,2.801009178161621
1658299910.4330406,2142720,-1.405677080154419
1658299915.7039618,2144256,0.38690659403800964
1658300016.4832993,2178048,1.8949708938598633
1658300037.7927608,2185728,4.5477681159973145
1658300069.3606284,2196480,3.1610183715820312
1658300078.3046613,2199552,3.2495226860046387
1658300095.667209,2205696,-6.015496253967285
1658300112.3336136,2211840,-7.240406513214111
1658300131.5763228,2217984,-10.728519439697266
1658300242.4838665,2256384,-19.142818450927734
1658300246.5721,2257920,-19.249717712402344
1658300296.5475862,2274816,-18.682043075561523
1658300330.245738,2287104,-14.195113182067871
1658300349.4508529,2293248,-7.224029541015625
1658300358.4551773,2296320,-5.565241813659668
1658300407.0656276,2311680,-0.244312584400177
1658300440.5057616,2322432,9.605648040771484
1658300505.6977189,2345472,2.163264036178589
1658300509.3876657,2347008,2.163264036178589
1658300523.0986302,2351616,4.59046745300293
1658300636.7698982,2388480,0.5144660472869873
1658300641.5042243,2390016,1.018662929534912
1658300716.4527469,2414592,-2.8403375148773193
1658300721.2041621,2416128,-2.306356191635132
1658300764.1234329,2429952,3.509127140045166
1658300793.1717474,2439168,2.2405519485473633
1658300812.426155,2445312,0.19305145740509033
1658300853.5324934,2459136,-3.776867628097534
1658300885.4097004,2469888,-9.031883239746094
1658300889.7343514,2471424,-8.198287963867188
1658300914.1712341,2479104,-6.372694492340088
1658300951.4637406,2491392,-5.082272529602051
1658300992.3579123,2505216,-12.632305145263672
1658301013.7604089,2512896,-12.418712615966797
1658301037.3102531,2520576,-14.142630577087402
1658301052.3855379,2525184,-8.701440811157227
1658301075.0736513,2532864,-5.348232269287109
1658301088.7795408,2537472,-7.2158203125
1658301108.8183146,2543616,-5.702009201049805
1658301145.8251374,2555904,-3.6521008014678955
1658301183.096488,2568192,-6.801098823547363
1658301216.2239046,2578944,-6.173235893249512
1658301248.4964862,2589696,-9.609362602233887
1658301291.7958312,2603520,-8.328381538391113
1658301310.1409307,2609664,-10.025472640991211
1658301314.3533657,2611200,-10.033073425292969
1658301319.6291323,2612736,-6.76518440246582
1658301328.0367973,2615808,-7.317478656768799
1658301342.9001634,2620416,-10.308791160583496
1658301375.009024,2631168,-18.320404052734375
1658301417.7189095,2644992,-12.759493827819824
1658301462.633134,2660352,0.7412289381027222
1658301479.586093,2666496,-3.057568073272705
1658301489.1191237,2669568,-2.9906647205352783
1658301502.9314427,2674176,-5.7793097496032715
1658301526.3991153,2681856,-0.7368850111961365
1658301540.7214537,2686464,-0.820777177810669
1658301544.4207966,2688000,-0.820777177810669
1658301549.0523489,2689536,-1.1986780166625977
1658301636.347827,2718720,4.104705333709717
1658301675.9922302,2732544,4.417196750640869
1658301704.6232483,2741760,4.195700645446777
1658301736.2416053,2752512,12.095053672790527
1658301740.618613,2754048,11.967752456665039
1658301781.6921794,2767872,2.6614649295806885
1658301812.0777612,2778624,3.3386576175689697
1658301869.2453353,2797056,3.400075674057007
1658301912.1039007,2810880,3.0724925994873047
1658301930.6821816,2817024,4.83580207824707
1658301975.8535926,2832384,1.622230887413025
1658301993.3831468,2838528,3.9406349658966064
1658302015.4885092,2846208,9.7603178024292
1658302035.1817806,2852352,8.607996940612793
1658302095.1654735,2872320,13.080401420593262
1658302109.3954375,2876928,12.325695037841797
1658302136.469255,2886144,12.706711769104004
1658302140.6707237,2887680,11.881107330322266
1658302145.9306078,2889216,9.92651081085205
1658302303.3238976,2941440,9.64320182800293
1658302328.9535668,2950656,4.306490898132324
1658302404.8703542,2976768,-3.2025256156921387
1658302415.035,2979840,-5.878023147583008
1658302423.4612637,2982912,-5.999422073364258
1658302453.251926,2992128,-8.618317604064941
1658302465.9069362,2996736,-9.911052703857422
1658302475.8048801,2999808,-13.385432243347168
1658302488.3239746,3004416,-14.43734359741211
1658302557.1385162,3027456,-9.822145462036133
1658302565.5776386,3030528,-9.028844833374023
1658302621.7461133,3048960,-5.9335455894470215
1658302627.0291376,3050496,-4.982052803039551
1658302631.2514443,3052032,-6.223852157592773
1658302694.3796906,3073536,-10.775264739990234
1658302714.0413966,3079680,-10.924327850341797
1658302731.150233,3085824,-10.735828399658203
1658302768.6889346,3098112,-10.06323528289795
1658302788.216235,3104256,-11.705724716186523
1658302833.1872294,3119616,-11.63998794555664
1658302847.5059578,3124224,-10.320093154907227
1658302861.328898,3128832,-8.127283096313477
1658302876.2626326,3133440,-7.323186874389648
1658302989.750063,3170304,3.8620212078094482
1658303042.1464477,3188736,4.768004894256592
1658303047.0184507,3190272,5.76380729675293
1658303062.0017214,3194880,3.91510009765625
1658303066.1641576,3196416,7.394068717956543
1658303075.7402058,3199488,8.939757347106934
1658303085.8194733,3202560,10.011754989624023
1658303103.2265987,3208704,8.847565650939941
1658303121.1712053,3214848,6.675649642944336
1658303145.9937465,3222528,1.396601915359497
1658303154.9528337,3225600,1.2421011924743652
1658303222.109761,3248640,-2.597121000289917
1658303241.2764583,3254784,-2.9435205459594727
1658303358.3892145,3294720,-3.1475718021392822
1658303373.3587077,3299328,-6.229138374328613
1658303377.6922112,3300864,-4.889440536499023
1658303396.534273,3307008,-4.258468151092529
1658303407.1938472,3310080,-1.6635457277297974
1658303429.0417848,3317760,-0.24407066404819489
1658303470.9073684,3331584,0.46083590388298035
1658303487.6525471,3337728,-3.4619312286376953
1658303506.6944659,3343872,-1.1733957529067993
1658303520.6427119,3350016,1.338310718536377
1658303566.6084807,3365376,-3.7820913791656494
1658303572.2039135,3368448,-3.1018967628479004
1658303583.9935856,3371520,-0.14380291104316711
1658303588.7770798,3373056,0.3311995565891266
1658303607.9283664,3379200,3.3258068561553955
1658303621.598093,3383808,4.1454291343688965
1658303658.903655,3396096,4.615113735198975
1658303675.9387312,3402240,0.4011107385158539
1658303740.6166956,3423744,6.669440269470215
1658303758.475957,3429888,8.459431648254395
1658303766.7948148,3432960,11.498432159423828
1658303789.534388,3440640,8.005619049072266
1658303794.4619486,3442176,6.380621433258057
1658303803.9194384,3445248,8.06662368774414
1658303816.5640965,3449856,5.112825870513916
1658303826.7053394,3452928,6.182921886444092
1658303837.411218,3456000,5.6526947021484375
1658303841.0881603,3457536,5.6526947021484375
1658303874.6658502,3468288,8.825488090515137
1658303889.0706928,3472896,8.487101554870605
1658303912.3682125,3480576,9.917806625366211
1658304000.3231049,3509760,17.03873634338379
1658304045.4642022,3525120,15.007019996643066
1658304072.325902,3534336,12.106420516967773
1658304101.2727008,3543552,9.490334510803223
1658304119.7310297,3549696,8.478119850158691
1658304124.9994898,3551232,9.561625480651855
1658304173.3911674,3568128,9.966118812561035
1658304179.207962,3569664,8.281923294067383
1658304249.1682708,3592704,2.7208118438720703
1658304296.9112802,3608064,6.305953502655029
1658304338.6438766,3621888,9.956595420837402
1658304417.7918727,3648000,3.4715709686279297
1658304501.2461863,3675648,3.998809814453125
1658304506.546401,3677184,3.365402936935425
1658304516.86335,3680256,4.9957075119018555
1658304564.0496562,3695616,11.97006607055664
1658304582.1313074,3701760,12.276775360107422
1658304626.1141107,3717120,13.237229347229004
1658304662.0670571,3729408,15.788444519042969
1658304667.345845,3730944,15.233445167541504
1658304716.4294336,3747840,13.79174518585205
1658304751.7637525,3760128,12.963417053222656
1658304780.4562612,3769344,10.335196495056152
1658304783.4852026,3770880,11.74270248413086
1658304793.0374355,3773952,9.383589744567871
1658304803.598238,3777024,2.928191900253296
1658304825.2811034,3784704,3.622084617614746
1658304943.1670473,3823104,1.8811924457550049
1658304946.9094682,3824640,1.8811924457550049
1658304993.7692182,3840000,3.766397476196289
1658305002.4247205,3843072,4.643305778503418
1658305020.282088,3849216,4.492729663848877
1658305024.9926262,3850752,4.573244094848633
1658305091.8531816,3872256,5.565065860748291
1658305121.4198608,3881472,5.035959243774414
1658305145.319587,3889152,9.068682670593262
1658305155.4742587,3892224,9.748284339904785
1658305163.2501261,3895296,10.283390998840332
1658305172.1610148,3898368,14.426175117492676
1658305231.8246493,3918336,-1.2920972108840942
1658305250.9589484,3924480,3.6927971839904785
1658305260.512776,3927552,2.9527969360351562
1658305274.897752,3932160,2.4397974014282227
1658305322.8575969,3947520,2.6385810375213623
1658305368.576015,3962880,-4.028901100158691
1658305378.2550552,3965952,-6.465792179107666
1658305434.0505767,3984384,-2.1455466747283936
1658305438.2984917,3985920,-1.335342288017273
1658305443.0337172,3987456,-1.4835443496704102
1658305481.2427404,3999744,5.795629978179932
1658305509.8973098,4008960,8.433917045593262
1658305588.1666317,4035072,12.873418807983398
1658305614.99854,4044288,13.439627647399902
1658305620.4201999,4045824,8.68643569946289
1658305656.0787885,4058112,5.116336822509766
1658305681.1863317,4067328,2.389321804046631
1658305708.653325,4076544,4.110918998718262
1658305732.8911397,4084224,2.6100165843963623
1658305837.6393569,4119552,-4.468610763549805
1658305847.5155056,4122624,-2.8047232627868652
1658305869.8204064,4130304,1.7788692712783813
1658305894.261443,4137984,7.058970928192139
1658305952.993757,4157952,6.979483127593994
1658305985.7295303,4168704,2.8379223346710205
1658306053.3786314,4191744,9.959149360656738
1658306107.094344,4210176,2.6324117183685303
1658306121.314156,4214784,-2.3301916122436523
1658306148.4951637,4224000,-2.995391607284546
1658306187.0835872,4236288,-2.5151164531707764
1658306191.3239644,4237824,-2.202613353729248
1658306200.8599582,4240896,-0.4828251302242279
1658306244.362211,4254720,3.507258892059326
1658306349.587556,4290048,3.8430066108703613
1658306355.5897236,4291584,5.8769073486328125
1658306359.8014004,4293120,5.306903839111328
1658306390.8053885,4303872,10.744510650634766
1658306444.4520445,4320768,9.46719741821289
1658306451.8341064,4323840,10.628203392028809
1658306506.201282,4342272,14.571067810058594
1658306510.974257,4343808,13.008078575134277
1658306525.471938,4348416,13.286978721618652
1658306533.911076,4351488,14.133777618408203
1658306539.7185173,4353024,15.465363502502441
1658306676.290953,4397568,17.37688446044922
1658306731.344153,4416000,13.475473403930664
1658306736.2096667,4417536,14.042366981506348
1658306775.0246572,4429824,15.771563529968262
1658306779.474582,4431360,15.729458808898926
1658306807.714236,4440576,9.093862533569336
1658306822.4200182,4445184,8.653372764587402
1658306850.4557319,4454400,6.509335994720459
1658306868.935398,4460544,9.563942909240723
1658306946.9673436,4486656,-0.3330526053905487
1658306955.9589465,4489728,-1.4533566236495972
1658306960.1857347,4491264,-2.4649503231048584
1658306964.9328306,4492800,-3.077143669128418
1658307016.2883062,4509696,-7.017528533935547
1658307098.4617186,4537344,2.1193721294403076
1658307180.0983589,4563456,3.904418706893921
1658307208.8610525,4574208,5.623345375061035
1658307212.5461857,4575744,5.623345375061035
1658307226.1782866,4580352,5.6881327629089355
1658307301.5066943,4604928,-0.8336025476455688
1658307320.0322924,4611072,1.4512938261032104
1658307344.7105737,4618752,-1.0354048013687134
1658307352.5627663,4621824,0.3637937903404236
1658307361.185688,4624896,2.5066866874694824
1658307371.9371493,4627968,0.4675776958465576
1658307381.195514,4631040,-0.9460766315460205
1658307398.4813242,4637184,0.5317268967628479
1658307404.3781228,4638720,-2.2852940559387207
1658307452.668686,4655616,-0.6065036058425903
1658307467.4874532,4660224,-0.2976992130279541
1658307505.6504297,4672512,-2.011788845062256
1658307517.2226524,4677120,-2.881089687347412
1658307522.0990093,4678656,-2.299285888671875
1658307560.5090504,4690944,-8.310495376586914
1658307626.338275,4713984,-5.994955062866211
1658307646.5870535,4720128,-2.866452693939209
1658307655.596613,4723200,-4.701065540313721
1658307726.3011768,4746240,-10.451886177062988
1658307786.3012416,4766208,-2.9001646041870117
1658307894.3358326,4801536,0.42935675382614136
1658307964.7619452,4824576,15.718781471252441
1658307968.9962087,4826112,14.573480606079102
1658307998.0036378,4835328,10.53537368774414
1658308003.7932596,4836864,15.09954833984375
1658308028.1348746,4844544,17.804576873779297
1658308050.3007424,4852224,13.353297233581543
1658308069.5605385,4858368,12.469903945922852
1658308079.3160977,4861440,13.504295349121094
1658308150.953458,4886016,9.12110424041748
1658308202.0051312,4902912,3.9792020320892334
1658308234.342128,4913664,3.909534215927124
1658308238.603592,4915200,4.89973783493042
1658308272.036991,4925952,1.6482943296432495
1658308286.469127,4930560,4.263274669647217
1658308397.6235325,4967424,5.220077991485596
1658308412.4772403,4972032,2.8318586349487305
1658308446.9560513,4982784,6.433965682983398
1658308458.4161718,4987392,7.486965179443359
1658308462.1373067,4988928,6.998759746551514
1658308472.4050322,4992000,6.1104607582092285
1658308477.2066083,4993536,5.928667068481445
1658308569.9612398,5024256,9.052289009094238
1658308591.925522,5031936,5.725481986999512
1658308633.6582735,5045760,8.765632629394531
1658308643.2882438,5048832,11.319636344909668
1658308652.3795073,5051904,11.606637954711914
1658308682.1176147,5062656,11.15821647644043
1658308740.164338,5082624,5.785344123840332
1658308750.2021859,5085696,5.67624568939209
1658308774.8962648,5094912,-3.166268825531006
1658308812.5977082,5107200,-4.6945719718933105
1658308839.5855234,5116416,0.027955131605267525
1658308844.997054,5117952,0.24466843903064728
1658308868.3672307,5125632,-2.4887380599975586
1658308891.0876417,5133312,-3.787126064300537
1658308924.8875053,5144064,-3.4275240898132324
1658308978.3792186,5162496,-8.738664627075195
1658309054.3106062,5188608,5.071545600891113
1658309064.8398507,5191680,1.6582353115081787
1658309074.4896753,5194752,1.446226954460144
1658309088.3890293,5199360,6.686635971069336
1658309112.2401145,5207040,7.234811782836914
1658309190.6695466,5233152,2.903653144836426
1658309212.4888558,5240832,1.1629595756530762
1658309316.278331,5274624,-7.560039520263672
1658309328.3829036,5279232,-8.078845024108887
1658309352.8537571,5286912,-7.97793436050415
1658309385.9524493,5297664,-6.58724308013916
1658309405.9943924,5303808,-4.226553440093994
1658309412.6771712,5306880,-4.712244987487793
1658309440.1208112,5316096,1.2622697353363037
1658309444.7389648,5317632,1.0978729724884033
1658309473.0257525,5326848,2.5633721351623535
1658309506.5973668,5337600,2.266494035720825
1658309535.445602,5346816,7.499085903167725
1658309548.8996742,5351424,5.223184585571289
1658309628.100083,5377536,2.1873779296875
1658309637.5957048,5380608,0.9517651200294495
1658309682.7540593,5395968,1.2712688446044922
1658309698.0545988,5400576,-2.6915442943573
1658309706.515995,5403648,-5.395021438598633
1658309729.5983057,5411328,-4.800028324127197
1658309806.136021,5435904,-8.135083198547363
1658309814.0671685,5438976,-8.475977897644043
1658309840.508654,5448192,-11.9098482131958
1658309859.544375,5454336,-8.038432121276855
1658309867.4367826,5457408,-9.80614948272705
1658309933.9720538,5478912,-6.346055507659912
1658309988.7446525,5497344,0.41112738847732544
1658310012.067091,5505024,1.692698359489441
1658310066.6570735,5523456,5.314842700958252
1658310099.7050967,5534208,10.0824556350708
1658310103.9267323,5535744,12.015954971313477
1658310189.9708176,5563392,6.696357250213623
1658310199.0277493,5566464,3.386044979095459
1658310209.408518,5569536,5.030267238616943
1658310223.1213114,5574144,4.453868865966797
1658310236.2150261,5578752,2.4510812759399414
1658310316.0317748,5604864,-1.737526535987854
1658310363.2418282,5621760,-8.788969039916992
1658310368.0185492,5623296,-5.709869384765625
1658310396.112868,5632512,-7.525567531585693
1658310426.7108243,5643264,-9.969066619873047
1658310535.9768736,5680128,-0.9818027019500732
1658310562.7982442,5689344,2.260324478149414
1658310572.3097153,5692416,1.8704296350479126
1658310669.1869388,5724672,4.0004472732543945
1658310685.1337154,5729280,8.216964721679688
1658310703.4059458,5735424,9.893874168395996
1658310707.872399,5736960,9.131375312805176
1658310712.0884752,5738496,7.849367618560791
1658310740.222789,5747712,0.8448813557624817
1658310751.697893,5752320,1.6498759984970093
1658310761.6884391,5755392,-3.409912109375
1658310804.3874843,5769216,-1.2774330377578735
1658310837.2786756,5779968,4.507168292999268
1658310861.9362316,5787648,3.617464542388916
1658310897.0341315,5799936,5.710662364959717
1658310916.7065296,5806080,5.8862409591674805
1658310935.802144,5812224,2.5085408687591553
1658310994.0439243,5832192,6.3212571144104
1658311005.142401,5835264,9.8805570602417
1658311019.343885,5839872,11.570852279663086
1658311076.1505382,5858304,4.477659225463867
1658311095.201702,5864448,5.1349711418151855
1658311118.0466497,5872128,-0.6091267466545105
1658311126.5477552,5875200,0.4803750514984131
1658311173.2315066,5890560,-1.9220330715179443
1658311181.681205,5893632,-1.0758243799209595
1658311191.3404338,5896704,-2.638521194458008
1658311251.0982647,5916672,-8.153229713439941
1658311325.3999007,5941248,-3.5316286087036133
1658311348.1037028,5948928,-3.4232513904571533
1658311378.337282,5959680,-2.473240852355957
1658311496.3227742,5998080,-0.7448480129241943
1658311501.1138792,5999616,-0.5334481000900269
1658311505.5043902,6001152,0.4985572099685669
1658311539.7057567,6011904,-0.11872687935829163
1658311583.9399624,6027264,2.9331977367401123
1658311619.471864,6039552,3.5166943073272705
1658311652.4845004,6050304,2.4207663536071777
1658311672.105746,6056448,4.077956199645996
1658311722.5389428,6073344,5.076855659484863
1658311751.111098,6082560,7.8699421882629395
1658311778.2106957,6091776,11.374837875366211
1658311859.3920457,6119424,10.266155242919922
1658311877.3364618,6125568,12.663182258605957
1658311928.781879,6142464,14.080570220947266
1658311951.5058327,6150144,15.660270690917969
1658311972.6216688,6157824,10.73807144165039
1658311990.421997,6163968,10.705798149108887
1658311995.229084,6165504,8.539194107055664
1658312046.6982348,6182400,9.510871887207031
1658312050.23073,6183936,7.365499973297119
1658312101.8151758,6200832,10.525162696838379
1658312111.3195522,6203904,10.202553749084473
1658312115.5694988,6205440,10.656960487365723
1658312147.2345603,6216192,13.39957046508789
1658312161.5500581,6220800,10.18689250946045
1658312165.800217,6222336,11.215683937072754
1658312170.550681,6223872,9.789594650268555
1658312300.4260361,6266880,8.145480155944824
1658312375.7574224,6292992,-3.3680946826934814
1658312399.0961964,6300672,0.23268479108810425
1658312402.7785757,6302208,0.23268479108810425
1658312412.1205583,6305280,-2.410120964050293
1658312449.088801,6317568,0.5807851552963257
1658312718.445361,6406656,9.911901473999023
1658312783.3583837,6428160,2.153810501098633
1658312787.7121172,6429696,2.6171133518218994
1658312840.8330173,6446592,0.3809349536895752
1658312845.5975285,6448128,-0.4459770917892456
1658312854.575952,6451200,-0.3916831612586975
1658312863.0556984,6454272,-2.5039796829223633
1658312876.9010696,6458880,-1.4362624883651733
1658312881.1542866,6460416,-0.899272620677948
1658312891.3823395,6463488,-2.1936774253845215
1658312999.357836,6498816,7.1914472579956055
1658313022.041972,6506496,9.38005256652832
1658313037.3639088,6511104,11.220934867858887
1658313051.7874243,6515712,10.592132568359375
1658313075.2815397,6523392,6.996423244476318
1658313125.0407856,6540288,2.884742498397827
1658313166.8836145,6554112,0.6992811560630798
1658313180.9365196,6558720,3.5193724632263184
1658313187.2876227,6560256,1.7028617858886719
1658313226.9797084,6574080,2.460672616958618
1658313254.687461,6583296,-0.7108271718025208
1658313329.5449464,6607872,-0.5975023508071899
1658313355.7720084,6617088,3.8484854698181152
1658313374.8013391,6623232,4.805381774902344
1658313415.5104144,6637056,4.910385608673096
1658313425.7263043,6640128,6.541281223297119
1658313463.471366,6653952,5.517401695251465
1658313481.3756022,6660096,4.204812526702881
1658313506.444992,6669312,-1.1058974266052246
1658313529.3792183,6676992,-1.5798007249832153
1658313557.9699185,6686208,1.6263700723648071
1658313598.3778572,6700032,-3.328341484069824
1658313631.6638966,6710784,0.004845962394028902
1658313650.6850846,6716928,0.7110382914543152
1658313692.100322,6730752,4.362650394439697
1658313761.4590142,6753792,8.935962677001953
1658313795.3663435,6764544,12.459875106811523
