Wall time,Step,Value
1654086028.7178855,3824640,-132.10220336914062
1654086071.2637296,3840000,-124.50260925292969
1654086080.2892163,3843072,-127.4082260131836
1654086100.7443557,3850752,-126.99839782714844
1654086225.004686,3895296,-130.73133850097656
1654086287.0878055,3918336,-131.5986785888672
1654086312.578787,3927552,-137.2284393310547
1654086873.0244155,4130304,-146.61302185058594
1654087107.7903457,4214784,-142.209228515625
1654087165.6706696,4236288,-152.46273803710938
1654087316.0257375,4290048,-152.46615600585938
1654087774.2674465,4454400,-124.95877838134766
1654088074.7054753,4563456,-138.47555541992188
1654088260.8119843,4631040,-145.05084228515625
1654088371.838323,4672512,-141.9639434814453
1654088384.7692695,4677120,-140.89361572265625
1654088633.9241707,4766208,-131.22569274902344
1654088898.6163883,4861440,-150.96604919433594
1654089049.0080774,4915200,-159.52359008789062
1654089195.5513048,4967424,-138.08721923828125
1654089253.9331021,4988928,-133.33221435546875
1654089261.981448,4992000,-133.28363037109375
1654089267.067371,4993536,-133.63401794433594
1654089517.8283362,5082624,-120.33796691894531
1654089960.6225462,5240832,-136.49139404296875
1654090142.2939088,5303808,-136.47938537597656
1654090275.0350146,5351424,-141.5099334716797
1654090788.0500288,5535744,-148.31240844726562
1654090863.2165496,5563392,-146.8836669921875
1654090870.0502708,5566464,-149.0257568359375
1654091086.6704574,5643264,-137.94027709960938
1654091322.9204407,5729280,-131.43482971191406
1654091390.781137,5752320,-129.8543243408203
1654091617.1081834,5832192,-137.4840850830078
1654091708.8132732,5864448,-127.97632598876953
1654091739.3075757,5875200,-125.82523345947266
1654091926.8149922,5941248,-129.554443359375
1654092201.5249245,6039552,-126.47325134277344
1654092323.5938826,6082560,-137.19857788085938
1654092445.3643653,6125568,-118.50557708740234
1654092665.6341226,6205440,-113.9707260131836
1654092928.472412,6300672,-132.75804138183594
1654092974.574904,6317568,-129.67083740234375
1654093289.6120117,6429696,-117.32990264892578
1654093348.4637704,6451200,-116.79181671142578
1654093375.68553,6460416,-119.2827377319336
1654093484.0826924,6498816,-114.94402313232422
1654093504.9816363,6506496,-117.0282974243164
1654093637.8679566,6554112,-119.7319564819336
1654093810.509627,6617088,-117.04407501220703
1654093865.3826706,6637056,-110.9300765991211
1654093874.435449,6640128,-111.12576293945312
1654094227.42796,6764544,-107.69715881347656
1654094621.683767,6905856,-108.37939453125
1654094696.8059354,6931968,-103.61730194091797
1654094788.1740947,6964224,-123.26441192626953
1654095212.5127614,7114752,-113.81240844726562
1654095369.5540593,7170048,-99.00640869140625
1654095388.331472,7176192,-92.59912109375
1654095421.8993106,7188480,-99.19249725341797
1654095743.3314874,7302144,-108.52763366699219
1654095905.8611906,7360512,-111.79952239990234
1654095964.655443,7382016,-113.65858459472656
1654096130.470277,7440384,-111.00855255126953
1654096182.2769957,7458816,-101.88772583007812
1654096366.3257196,7523328,-105.65941619873047
1654096661.9218678,7627776,-101.62258911132812
1654096700.397991,7641600,-107.76276397705078
1654096713.3419583,7646208,-109.92738342285156
1654097040.1723344,7762944,-109.18757629394531
1654097048.0909476,7766016,-108.72039031982422
1654097282.9725852,7848960,-96.62751007080078
1654097402.6953325,7891968,-108.50379943847656
1654097859.70251,8053248,-116.0804214477539
1654098244.254924,8191488,-95.8306655883789
1654098314.9408863,8216064,-91.52306365966797
1654098375.7174444,8237568,-98.4762954711914
1654098639.567166,8331264,-101.20814514160156
1654098732.8639996,8365056,-90.7263412475586
1654099044.000422,8477184,-109.25904083251953
1654099052.395633,8480256,-103.01343536376953
1654099188.10906,8529408,-89.49031066894531
1654099352.9368286,8587776,-82.50194549560547
1654099677.2108507,8706048,-100.70543670654297
1654099743.5734677,8729088,-104.97756958007812
1654099935.5632725,8796672,-105.48625946044922
1654100302.2804272,8927232,-74.46630859375
1654100374.665901,8953344,-61.751277923583984
1654100387.8209476,8957952,-63.234580993652344
1654100534.6227365,9010176,-72.07987213134766
1654100542.5379274,9013248,-74.9364242553711
1654100572.3717382,9024000,-74.83692169189453
1654100727.7295983,9079296,-86.00784301757812
1654100816.0127058,9111552,-89.0955581665039
1654100921.0483294,9148416,-76.0579605102539
1654100967.793424,9165312,-70.21067810058594
1654101082.0539358,9206784,-81.32036590576172
1654101164.9193263,9237504,-92.79878997802734
1654101636.428155,9408000,-89.77963256835938
1654101678.1727252,9423360,-85.76094818115234
1654101887.3544376,9500160,-64.44622802734375
1654101969.1069055,9529344,-73.64550018310547
1654102024.7249243,9549312,-77.8756332397461
1654102049.0678213,9558528,-81.14437866210938
1654102103.4735167,9578496,-74.32905578613281
1654102355.3567443,9666048,-81.03962707519531
1654102453.6764133,9701376,-76.1170654296875
1654102475.2641068,9709056,-69.54953002929688
1654102574.867725,9745920,-72.21739959716797
1654102669.735517,9779712,-78.80497741699219
1654102726.365379,9799680,-78.52857971191406
1654102828.6526394,9836544,-84.48458099365234
1654103237.7396655,9984000,-55.39834976196289
1654103338.3308096,10020864,-58.683807373046875
1654103567.865765,10103808,-76.90872192382812
1654103607.9640338,10119168,-77.2365951538086
1654103685.042528,10148352,-80.95220184326172
1654103916.0064566,10231296,-75.99385070800781
1654104081.3466594,10291200,-92.1901626586914
1654104096.4619555,10295808,-90.41500091552734
1654104148.3294232,10314240,-84.34937286376953
1654104280.0083342,10361856,-66.28730773925781
1654104724.9361637,10521600,-72.48157501220703
1654104757.116849,10533888,-65.26256561279297
1654104821.7756145,10556928,-54.1299934387207
1654105239.1502564,10705920,-66.34606170654297
1654105352.338777,10745856,-72.46873474121094
1654105441.842805,10779648,-66.123046875
1654105838.6318629,10920960,-44.971763610839844
1654105872.6758523,10933248,-35.9136848449707
1654106045.8360178,10996224,-43.87238693237305
1654106309.4736626,11089920,-49.14680480957031
1654106439.202405,11137536,-83.43623352050781
1654106713.331954,11235840,-70.99874877929688
1654106788.6967056,11263488,-71.40565490722656
1654106830.9466994,11278848,-77.26010131835938
1654106835.4279096,11280384,-77.32099914550781
1654106918.4676037,11309568,-69.18932342529297
1654107018.4023705,11344896,-50.98210144042969
1654107094.6064796,11374080,-52.33366775512695
