Wall time,Step,Value
1655350237.9516244,24576,-111.34049224853516
1655350333.6216946,49152,-94.5077896118164
1655350517.0128284,98304,-100.37982177734375
1655350698.2576022,147456,-102.65115356445312
1655350788.3489134,172032,-81.01606750488281
1655350878.9123743,196608,-77.21477508544922
1655350968.4355955,221184,-79.0779037475586
1655351059.961719,245760,-63.75413513183594
1655351149.8880365,270336,-63.045345306396484
1655351241.9691832,294912,-33.912235260009766
1655351332.9500408,319488,-14.289671897888184
1655351422.6392157,344064,-21.341064453125
1655351511.354382,368640,-24.84447479248047
1655351602.5359192,393216,-41.95134735107422
1655351692.8743777,417792,-51.942718505859375
1655351781.8737378,442368,-57.63093566894531
1655351875.3329902,466944,-54.69255065917969
1655351965.7731664,491520,-52.13121032714844
1655352057.9572093,516096,-30.413990020751953
1655352147.9651778,540672,-12.179399490356445
1655352239.555412,565248,-1.000669002532959
1655352331.431331,589824,-1.8244625329971313
1655352422.5021503,614400,2.4238486289978027
1655352514.3607438,638976,-13.836383819580078
1655352694.3538637,688128,-46.112186431884766
1655352966.0277538,761856,-41.85318374633789
1655353055.9492877,786432,-25.710386276245117
1655353145.0732388,811008,-32.459136962890625
1655353234.8751235,835584,-26.795991897583008
1655353326.0999577,860160,-20.737966537475586
1655353507.4583945,909312,-17.54728126525879
1655353598.7559352,933888,-0.7078726291656494
1655353688.341002,958464,-2.109867572784424
1655353780.5888367,983040,9.06773853302002
1655353871.2574215,1007616,2.4793081283569336
1655354053.204451,1056768,-1.221214771270752
1655354147.0358481,1081344,23.87484359741211
1655354239.946392,1105920,34.27159118652344
1655354330.0070117,1130496,41.090457916259766
1655354421.649269,1155072,30.851537704467773
1655354515.0510356,1179648,37.82038116455078
1655354697.7500014,1228800,41.82491683959961
1655354790.6307037,1253376,53.404727935791016
1655354975.1739697,1302528,47.30824279785156
1655355067.4909348,1327104,35.015872955322266
1655355159.7485528,1351680,30.950517654418945
1655355251.6636539,1376256,36.75851058959961
1655355345.4143264,1400832,38.053775787353516
1655355440.4955924,1425408,60.76173782348633
1655355628.2293224,1474560,72.67733001708984
1655355721.1891239,1499136,73.50117492675781
1655355814.1336806,1523712,61.83536148071289
1655355906.2964034,1548288,68.82241821289062
1655355999.2466905,1572864,62.24931335449219
1655356093.3283236,1597440,64.73119354248047
1655356186.2445555,1622016,71.94943237304688
1655356281.2605891,1646592,87.9289779663086
1655356374.2394316,1671168,91.18070983886719
1655356466.681001,1695744,88.17749786376953
1655356561.6445253,1720320,79.87057495117188
1655356748.4870634,1769472,66.99996185302734
1655356841.5239372,1794048,70.70262145996094
1655356936.542572,1818624,86.50647735595703
1655357029.6275828,1843200,100.21936798095703
1655357217.7831438,1892352,89.39683532714844
1655357309.7091289,1916928,82.85016632080078
1655357402.8423312,1941504,78.93592834472656
1655357497.0627742,1966080,76.3370590209961
1655357687.7978892,2015232,89.35972595214844
1655357779.6849744,2039808,90.93431854248047
1655357968.3855395,2088960,80.75894165039062
1655358062.4305508,2113536,76.50140380859375
1655358156.6745944,2138112,57.072689056396484
1655358248.8575058,2162688,58.939212799072266
1655358346.2394385,2187264,67.15925598144531
1655358440.904391,2211840,65.69644165039062
1655358629.5096605,2260992,69.94725036621094
1655358725.2962892,2285568,76.19334411621094
1655358820.3889666,2310144,81.71842956542969
1655358916.3697784,2334720,70.46100616455078
1655359010.091236,2359296,65.1498031616211
1655359105.117832,2383872,56.412498474121094
1655359202.0411375,2408448,56.903533935546875
1655359391.3373191,2457600,81.81922912597656
1655359484.3110864,2482176,79.74259948730469
1655359580.68812,2506752,80.46427917480469
1655359676.7393715,2531328,100.12907409667969
1655359775.1272404,2555904,114.42645263671875
1655359870.30185,2580480,102.5318832397461
1655359966.8508413,2605056,98.76566314697266
1655360063.052408,2629632,93.9277572631836
1655360253.3565178,2678784,94.4422378540039
1655360348.98132,2703360,103.28262329101562
1655360445.2705753,2727936,115.6829605102539
1655360541.2784047,2752512,106.10407257080078
1655360732.3109174,2801664,86.76364135742188
1655360829.3025267,2826240,79.1137924194336
1655360924.7443497,2850816,77.53002166748047
1655361022.2465513,2875392,76.9478530883789
1655361118.08626,2899968,81.74783325195312
1655361214.4947183,2924544,92.66487121582031
1655361310.551774,2949120,102.39685821533203
1655361406.0970938,2973696,112.43569946289062
1655361500.956171,2998272,116.00177764892578
1655361596.7065785,3022848,102.20549774169922
1655361692.4973488,3047424,91.06182861328125
1655361785.8270934,3072000,88.31089782714844
1655361880.9330866,3096576,73.14867401123047
1655361976.358029,3121152,71.25807189941406
1655362072.5090406,3145728,88.24501037597656
1655362265.388522,3194880,96.71714782714844
1655362361.0191698,3219456,101.41053009033203
1655362650.7258546,3293184,113.01983642578125
1655362747.2550097,3317760,111.22069549560547
1655362940.959026,3366912,111.84016418457031
1655363037.9621158,3391488,115.6167984008789
1655363228.649725,3440640,97.8011703491211
1655363419.2383587,3489792,110.158935546875
1655363516.0789406,3514368,102.71424102783203
1655363613.7910938,3538944,102.04081726074219
1655363710.6374216,3563520,105.16217041015625
1655363805.758435,3588096,105.2649154663086
1655363900.5314844,3612672,109.18592071533203
1655364089.9830647,3661824,106.94784545898438
1655364186.4097,3686400,99.07669067382812
1655364281.9637432,3710976,98.76914978027344
1655364377.144976,3735552,104.74134826660156
1655364568.6458006,3784704,94.43925476074219
1655364664.2101939,3809280,94.5185317993164
1655364759.3088944,3833856,98.29315185546875
1655364951.4746466,3883008,115.77499389648438
1655365047.6200023,3907584,119.1958999633789
1655365143.2030208,3932160,126.51388549804688
1655365337.09825,3981312,106.64253234863281
1655365432.5513258,4005888,91.40176391601562
1655365624.896816,4055040,83.08029174804688
1655365721.0460525,4079616,108.53072357177734
1655365916.129546,4128768,67.67565155029297
1655366015.49952,4153344,65.33981323242188
1655366113.7691991,4177920,129.98342895507812
1655366306.199035,4227072,113.2480697631836
1655366403.596819,4251648,115.09004211425781
1655366499.0807247,4276224,112.00262451171875
1655366690.57172,4325376,98.17135620117188
1655366784.1533332,4349952,86.73136901855469
1655366882.2740366,4374528,82.82241821289062
1655366977.514688,4399104,100.2613296508789
1655367168.8233051,4448256,58.18753433227539
1655367263.4099627,4472832,60.85438537597656
1655367359.001341,4497408,63.223819732666016
1655367456.1563263,4521984,105.25269317626953
1655367551.7883637,4546560,110.01910400390625
1655367648.4925132,4571136,109.9744644165039
1655367745.5462587,4595712,110.97289276123047
1655367841.6282904,4620288,125.34846496582031
1655367936.9915683,4644864,124.49109649658203
1655368130.3666244,4694016,127.07906341552734
1655368224.858597,4718592,96.4976577758789
1655368514.3857937,4792320,110.85420989990234
1655368895.8274431,4890624,116.1098861694336
1655368991.5579915,4915200,103.50125122070312
1655369185.3466606,4964352,109.7535171508789
1655369282.782209,4988928,115.025146484375
1655369378.3265738,5013504,126.7094955444336
1655369571.1212854,5062656,134.4951171875
1655369667.3145092,5087232,129.48321533203125
1655369761.8667312,5111808,115.1037826538086
1655369858.5147185,5136384,105.77970886230469
1655369952.3077579,5160960,118.68566131591797
1655370240.9620924,5234688,136.0550994873047
1655370337.060337,5259264,142.08399963378906
1655370433.3143349,5283840,129.15225219726562
1655370529.354979,5308416,125.10116577148438
1655370625.0573745,5332992,121.81085968017578
1655370722.1071677,5357568,112.11265563964844
1655370819.425407,5382144,129.28778076171875
1655370916.505027,5406720,132.1802978515625
1655371012.7876582,5431296,130.46702575683594
1655371109.3070984,5455872,125.37301635742188
1655371205.2984343,5480448,118.29597473144531
1655371301.9569871,5505024,111.73828125
1655371493.2376802,5554176,103.11335754394531
1655371588.542446,5578752,105.8741683959961
1655371684.3357558,5603328,110.63250732421875
1655371878.0873015,5652480,123.80770874023438
1655371975.3759167,5677056,112.1396713256836
1655372070.9555175,5701632,114.0480728149414
1655372169.234404,5726208,130.5037841796875
1655372265.5519774,5750784,125.44837951660156
1655372362.9739327,5775360,125.15648651123047
1655372460.1241524,5799936,126.8369369506836
1655372651.7470334,5849088,124.28532409667969
1655372748.145138,5873664,125.42292785644531
1655372941.5507958,5922816,115.89188385009766
1655373039.2063413,5947392,126.19055938720703
1655373134.2789428,5971968,109.88162994384766
1655373329.3695416,6021120,120.40545654296875
1655373425.2875695,6045696,125.4896011352539
1655373525.2704396,6070272,127.13977813720703
1655373622.4489515,6094848,129.98663330078125
1655373717.2370632,6119424,128.9845428466797
1655373815.7894804,6144000,128.986328125
1655373913.7941275,6168576,129.8492431640625
1655374011.5442789,6193152,118.4975814819336
1655374108.4185588,6217728,128.8442840576172
1655374204.811114,6242304,120.213623046875
1655374300.1282418,6266880,124.82942199707031
1655374397.8227777,6291456,118.80593872070312
1655374495.43221,6316032,112.32431030273438
1655374690.4616532,6365184,122.13121795654297
1655374786.4168448,6389760,129.7279815673828
1655374882.8532996,6414336,138.53073120117188
1655374981.5969188,6438912,131.91970825195312
1655375175.3810582,6488064,140.83587646484375
1655375271.7059886,6512640,135.38088989257812
1655375368.1448638,6537216,138.81419372558594
1655375561.6120996,6586368,134.5113067626953
1655375756.961086,6635520,135.03228759765625
1655375952.1321416,6684672,128.26458740234375
1655376049.1909115,6709248,126.3265609741211
1655376145.661482,6733824,135.5719451904297
1655376242.2378423,6758400,139.8355255126953
1655376337.727474,6782976,141.27264404296875
1655376531.312395,6832128,137.64443969726562
1655376628.1746373,6856704,131.1775360107422
1655376725.1532738,6881280,128.04107666015625
1655376823.5507557,6905856,125.5154800415039
1655376922.6459982,6930432,136.14324951171875
1655377018.813867,6955008,134.33648681640625
1655377115.0386171,6979584,129.71353149414062
1655377214.1815443,7004160,129.9778289794922
1655377701.5027988,7127040,130.71835327148438
1655377893.6936464,7176192,111.4336166381836
1655377990.6936188,7200768,113.16932678222656
1655378184.4443917,7249920,134.43963623046875
1655378281.0523748,7274496,134.11058044433594
1655378379.6913183,7299072,128.6566162109375
1655378476.5939074,7323648,124.5677719116211
1655378573.6535857,7348224,119.5670394897461
1655378670.9330676,7372800,128.07110595703125
1655378768.8196795,7397376,135.26512145996094
1655378866.5981135,7421952,126.23361206054688
1655378963.6527758,7446528,116.45006561279297
1655379062.6993587,7471104,134.3676300048828
1655379160.2975492,7495680,136.4293670654297
1655379452.9303436,7569408,137.9539794921875
1655379551.7481437,7593984,130.60165405273438
1655379648.1258802,7618560,121.05473327636719
1655379745.501948,7643136,116.51258850097656
1655379844.3077328,7667712,132.509033203125
1655380039.2279978,7716864,150.25904846191406
1655380135.6974516,7741440,140.63223266601562
1655380234.6125648,7766016,135.2642364501953
1655380331.1525626,7790592,128.97877502441406
1655380430.6206427,7815168,128.22994995117188
1655380526.7209773,7839744,127.54428100585938
1655380624.8335876,7864320,128.57778930664062
1655380723.410045,7888896,139.014892578125
1655380823.1240578,7913472,146.48348999023438
1655380922.3101676,7938048,150.20498657226562
1655381018.0617602,7962624,144.26463317871094
1655381116.206631,7987200,132.33871459960938
1655381214.6924696,8011776,140.6463165283203
1655381312.5076861,8036352,131.38504028320312
1655381409.1629968,8060928,115.71295166015625
1655381507.2184725,8085504,139.3867645263672
1655381702.8412619,8134656,137.6309814453125
1655381802.572845,8159232,127.7529067993164
1655381998.7480543,8208384,141.30075073242188
1655382193.6342905,8257536,136.10789489746094
1655382389.962079,8306688,148.8385467529297
1655382488.3326209,8331264,148.78817749023438
1655382584.2541306,8355840,147.60153198242188
1655382684.505404,8380416,138.61895751953125
1655382783.0733242,8404992,131.33914184570312
1655382880.955485,8429568,138.92417907714844
1655382978.703023,8454144,143.4981231689453
1655383077.6508653,8478720,147.68533325195312
1655383178.2639306,8503296,151.04470825195312
1655383274.5961094,8527872,150.42091369628906
1655383372.5631196,8552448,92.5887680053711
1655383470.5079734,8577024,101.06470489501953
1655383569.7766385,8601600,153.6418914794922
1655383669.2149134,8626176,154.57369995117188
1655383766.8835526,8650752,143.8434295654297
1655383866.7889621,8675328,147.50177001953125
1655383962.9394426,8699904,145.6082000732422
1655384062.0980992,8724480,142.75096130371094
1655384159.695237,8749056,143.23544311523438
